,accuracy,loss
190,0.9559471607208252,0.1269470453262329
191,0.9647576808929443,0.12537750601768494
192,0.9647576808929443,0.12432839721441269
193,0.9603524208068848,0.12345899641513824
194,0.9647576808929443,0.12226682156324387
195,0.9647576808929443,0.12154900282621384
196,0.9647576808929443,0.12066161632537842
197,0.9647576808929443,0.11949073523283005
198,0.9647576808929443,0.11900189518928528
199,0.9647576808929443,0.11883886903524399
200,0.9647576808929443,0.11734458804130554
201,0.9647576808929443,0.11672494560480118
202,0.9647576808929443,0.11591409891843796
203,0.9647576808929443,0.11494539678096771
204,0.9647576808929443,0.11477509886026382
205,0.9691630005836487,0.11414971202611923
206,0.9691630005836487,0.11311272531747818
207,0.9647576808929443,0.11257388442754745
208,0.9691630005836487,0.11174312978982925
209,0.9647576808929443,0.111750029027462
210,0.9691630005836487,0.10980601608753204
211,0.9691630005836487,0.10954234004020691
212,0.9647576808929443,0.1086265817284584
213,0.9691630005836487,0.10750595480203629
214,0.9691630005836487,0.10640349984169006
215,0.9691630005836487,0.10588928312063217
216,0.9735682606697083,0.10453223437070847
217,0.9691630005836487,0.10471909493207932
218,0.9691630005836487,0.10367342084646225
219,0.9735682606697083,0.1021292582154274
220,0.9691630005836487,0.10118032991886139
221,0.9691630005836487,0.10056474059820175
222,0.9691630005836487,0.10024616122245789
223,0.9735682606697083,0.09795720130205154
224,0.9735682606697083,0.09813790023326874
225,0.9735682606697083,0.09649752080440521
226,0.9735682606697083,0.09642576426267624
227,0.9735682606697083,0.09593629091978073
228,0.9735682606697083,0.09501224756240845
229,0.9735682606697083,0.09509877115488052
230,0.9735682606697083,0.09394950419664383
231,0.9735682606697083,0.09250623732805252
232,0.9735682606697083,0.09223168343305588
233,0.9735682606697083,0.09108554571866989
234,0.9735682606697083,0.09019095450639725
235,0.9735682606697083,0.08984912931919098
236,0.9735682606697083,0.08921949565410614
237,0.9779735803604126,0.08784621953964233
238,0.9779735803604126,0.08778735995292664
239,0.9735682606697083,0.08821976184844971
240,0.9779735803604126,0.08569327741861343
241,0.9779735803604126,0.08572971820831299
242,0.9779735803604126,0.08538410812616348
243,0.9779735803604126,0.08481839299201965
244,0.9735682606697083,0.083339162170887
245,0.9735682606697083,0.08294302225112915
246,0.9779735803604126,0.0824410691857338
247,0.9779735803604126,0.08122748881578445
248,0.9779735803604126,0.08020107448101044
249,0.9779735803604126,0.0808776244521141
250,0.9779735803604126,0.07945176213979721
251,0.9779735803604126,0.07823391258716583
252,0.9823788404464722,0.07769510895013809
253,0.9779735803604126,0.07666120678186417
254,0.9823788404464722,0.07535682618618011
255,0.9779735803604126,0.07627055794000626
256,0.9823788404464722,0.07418542355298996
257,0.9779735803604126,0.07389122247695923
258,0.9823788404464722,0.0737568587064743
259,0.9823788404464722,0.07249421626329422
260,0.9823788404464722,0.07171977311372757
261,0.9823788404464722,0.07147806882858276
262,0.9823788404464722,0.06952324509620667
263,0.9823788404464722,0.07025256007909775
264,0.9823788404464722,0.06886261701583862
265,0.9823788404464722,0.06849868595600128
266,0.9823788404464722,0.06724868714809418
267,0.9823788404464722,0.06704992800951004
268,0.9823788404464722,0.0665222629904747
269,0.9823788404464722,0.0660652443766594
270,0.9823788404464722,0.06586235761642456
271,0.9823788404464722,0.06452403962612152
272,0.9823788404464722,0.06425071507692337
273,0.9823788404464722,0.06396720558404922
274,0.9823788404464722,0.062458835542201996
275,0.9823788404464722,0.06186426058411598
276,0.9823788404464722,0.06101240590214729
277,0.9823788404464722,0.06030793860554695
278,0.9823788404464722,0.06027617305517197
279,0.9823788404464722,0.05918246507644653
280,0.9823788404464722,0.05845709145069122
281,0.9867841601371765,0.05791313573718071
282,0.9867841601371765,0.05753737688064575
283,0.9867841601371765,0.05688280239701271
284,0.9867841601371765,0.05648352950811386
285,0.9867841601371765,0.05630005896091461
286,0.9867841601371765,0.056113824248313904
287,0.9867841601371765,0.05453220382332802
288,0.9823788404464722,0.054483044892549515
289,0.9823788404464722,0.053643789142370224
290,0.9867841601371765,0.05288095027208328
291,0.9867841601371765,0.05240318924188614
292,0.9867841601371765,0.0521157830953598
293,0.9867841601371765,0.05143606662750244
294,0.9867841601371765,0.05060216411948204
295,0.9867841601371765,0.05034833773970604
296,0.9867841601371765,0.04970196262001991
297,0.9867841601371765,0.04898485913872719
298,0.9867841601371765,0.049173712730407715
299,0.9867841601371765,0.04817580059170723
300,0.9867841601371765,0.0479118637740612
301,0.9867841601371765,0.047947511076927185
302,0.9867841601371765,0.046587344259023666
303,0.9867841601371765,0.04659908264875412
304,0.9867841601371765,0.04629071429371834
305,0.9911894202232361,0.045516204088926315
306,0.9867841601371765,0.04464196041226387
307,0.9867841601371765,0.04440363124012947
308,0.9911894202232361,0.04446026682853699
309,0.9867841601371765,0.04328583553433418
310,0.9911894202232361,0.04281075671315193
311,0.9911894202232361,0.04198100045323372
312,0.9911894202232361,0.0424678698182106
313,0.9911894202232361,0.04083755239844322
314,0.9911894202232361,0.04067616909742355
315,0.9911894202232361,0.0398431196808815
316,0.9911894202232361,0.039672885090112686
317,0.9911894202232361,0.03952588513493538
318,0.9911894202232361,0.03863393887877464
319,0.9911894202232361,0.038389772176742554
320,0.9911894202232361,0.038295209407806396
321,0.9911894202232361,0.037637192755937576
322,0.9911894202232361,0.03791993483901024
323,0.9911894202232361,0.037018973380327225
324,0.9911894202232361,0.03688465803861618
325,0.9911894202232361,0.03573164343833923
326,0.9911894202232361,0.036247529089450836
327,0.9911894202232361,0.03476370498538017
328,0.9911894202232361,0.03507408872246742
329,0.9911894202232361,0.035008739680051804
330,0.9911894202232361,0.03411819413304329
331,0.9911894202232361,0.03328540176153183
332,0.9911894202232361,0.03361998125910759
333,0.9911894202232361,0.0323302261531353
334,0.9911894202232361,0.03222179412841797
335,0.9911894202232361,0.031875982880592346
336,0.9911894202232361,0.032104454934597015
337,0.9911894202232361,0.0312332920730114
338,0.9911894202232361,0.030742958188056946
339,0.9911894202232361,0.030311450362205505
340,0.9955947399139404,0.029724111780524254
341,0.9955947399139404,0.02947774901986122
342,0.9955947399139404,0.02897595800459385
343,0.9955947399139404,0.028172491118311882
344,0.9911894202232361,0.028291737660765648
345,0.9955947399139404,0.027358580380678177
346,0.9955947399139404,0.0272398442029953
347,0.9955947399139404,0.026712890714406967
348,0.9955947399139404,0.026988917961716652
349,0.9955947399139404,0.026514219120144844
350,0.9955947399139404,0.02561959996819496
351,0.9955947399139404,0.025609659031033516
352,0.9955947399139404,0.024957144632935524
353,0.9955947399139404,0.025879377499222755
354,0.9955947399139404,0.024336600676178932
355,0.9955947399139404,0.024310339242219925
356,1.0,0.02362372726202011
357,0.9955947399139404,0.023926371708512306
358,0.9955947399139404,0.022933082655072212
359,0.9955947399139404,0.022542301565408707
360,0.9955947399139404,0.022092467173933983
361,1.0,0.02261979505419731
362,1.0,0.021897679194808006
363,0.9955947399139404,0.02111748605966568
364,1.0,0.020766481757164
365,0.9955947399139404,0.02147575467824936
366,1.0,0.020657937973737717
367,1.0,0.02009650133550167
368,1.0,0.01969919353723526
369,1.0,0.019430484622716904
370,1.0,0.019716259092092514
371,1.0,0.0191991925239563
372,1.0,0.01870862953364849
373,1.0,0.01817106455564499
374,1.0,0.018796458840370178
375,1.0,0.017956437543034554
376,1.0,0.017476892098784447
377,1.0,0.01743898168206215
378,1.0,0.016890624538064003
379,1.0,0.017382878810167313
380,1.0,0.01685963198542595
381,1.0,0.01617410220205784
382,1.0,0.015882741659879684
383,1.0,0.01581599935889244
384,1.0,0.015827810391783714
385,1.0,0.015372072346508503
386,1.0,0.015342890284955502
387,1.0,0.015024689957499504
388,1.0,0.014741644263267517
389,1.0,0.014906003139913082
390,1.0,0.014285251498222351
391,1.0,0.013863837346434593
392,1.0,0.013540069572627544
393,1.0,0.013362611643970013
394,1.0,0.013689215295016766
395,1.0,0.013195410370826721
396,1.0,0.012932279147207737
397,1.0,0.012543021701276302
398,1.0,0.012413764372467995
399,1.0,0.012257959693670273
400,1.0,0.012027377262711525
401,1.0,0.011971324682235718
402,1.0,0.011663611978292465
403,1.0,0.011366249062120914
404,1.0,0.011348855681717396
405,1.0,0.010856342501938343
406,1.0,0.011132828891277313
407,1.0,0.01055394858121872
408,1.0,0.01049632579088211
409,1.0,0.010286611504852772
410,1.0,0.01013915054500103
411,1.0,0.010342244058847427
412,1.0,0.009749168530106544
413,1.0,0.00960903987288475
414,1.0,0.009715614840388298
415,1.0,0.009207401424646378
416,1.0,0.009025153703987598
417,1.0,0.00912370253354311
418,1.0,0.008812550455331802
419,1.0,0.008693479001522064
420,1.0,0.00851124245673418
421,1.0,0.008715681731700897
422,1.0,0.008069746196269989
423,1.0,0.007896669209003448
424,1.0,0.007906037382781506
425,1.0,0.007702947594225407
426,1.0,0.007645891979336739
427,1.0,0.007299740333110094
428,1.0,0.007233538664877415
429,1.0,0.00705838343128562
430,1.0,0.006929610390216112
431,1.0,0.006770228035748005
432,1.0,0.007209477946162224
433,1.0,0.006625978276133537
434,1.0,0.006462077144533396
435,1.0,0.006377548910677433
436,1.0,0.006289877463132143
437,1.0,0.006170572247356176
438,1.0,0.006059462670236826
439,1.0,0.005822733510285616
440,1.0,0.005859736353158951
441,1.0,0.00581307802349329
442,1.0,0.0056130532175302505
443,1.0,0.005931747145950794
444,1.0,0.005408460274338722
445,1.0,0.005338306073099375
446,1.0,0.005135940387845039
447,1.0,0.005062001291662455
448,1.0,0.005035214591771364
449,1.0,0.004923034459352493
450,1.0,0.004902571439743042
451,1.0,0.00511463638395071
452,1.0,0.004803054500371218
453,1.0,0.004838359542191029
454,1.0,0.004789955448359251
455,1.0,0.004384626634418964
456,1.0,0.004316726233810186
457,1.0,0.00438994076102972
458,1.0,0.004315493628382683
459,1.0,0.004231159575283527
460,1.0,0.0039278860203921795
461,1.0,0.00405584741383791
462,1.0,0.003953080624341965
463,1.0,0.0039313482120633125
464,1.0,0.003843747777864337
465,1.0,0.0037038782611489296
466,1.0,0.0035801141057163477
467,1.0,0.0036189802922308445
468,1.0,0.003456694073975086
469,1.0,0.0034169701393693686
470,1.0,0.003533767769113183
471,1.0,0.003266766434535384
472,1.0,0.0031387286726385355
473,1.0,0.0032858389895409346
474,1.0,0.003271157154813409
475,1.0,0.0029881801456212997
476,1.0,0.0030062322039157152
477,1.0,0.0029776773881167173
478,1.0,0.0028260520193725824
479,1.0,0.002718746429309249
480,1.0,0.0028192256577312946
481,1.0,0.002561775967478752
482,1.0,0.0025754242669790983
483,1.0,0.0026229245122522116
484,1.0,0.002475351793691516
485,1.0,0.002557020401582122
486,1.0,0.002509693382307887
487,1.0,0.002329571871086955
488,1.0,0.002311031799763441
489,1.0,0.0022072650026530027
490,1.0,0.0022020002361387014
491,1.0,0.0021872124634683132
492,1.0,0.002074053743854165
493,1.0,0.002089810324832797
494,1.0,0.0020412695594131947
495,1.0,0.0019229358294978738
496,1.0,0.0018720596563071012
497,1.0,0.001868299557827413
498,1.0,0.0018061170121654868
499,1.0,0.0017941605765372515
500,1.0,0.001746010617353022
501,1.0,0.001639191061258316
502,1.0,0.00178087770473212
503,1.0,0.0015954618575051427
504,1.0,0.0014983006985858083
505,1.0,0.0015512729296460748
506,1.0,0.0014929230092093349
507,1.0,0.0014508534222841263
508,1.0,0.0014750804984942079
509,1.0,0.001469048555009067
510,1.0,0.001341997180134058
511,1.0,0.0012907155323773623
512,1.0,0.0012692137388512492
513,1.0,0.0012538854498416185
514,1.0,0.0013497547479346395
515,1.0,0.0011889016022905707
516,1.0,0.0011523629073053598
517,1.0,0.0011070382315665483
518,1.0,0.0011171064106747508
519,1.0,0.0010882021160796285
520,1.0,0.0010486859828233719
521,1.0,0.001072388025932014
522,1.0,0.0010334611870348454
523,1.0,0.0009900415316224098
524,1.0,0.0010011306731030345
525,1.0,0.0010247332975268364
526,1.0,0.0009369202307425439
527,1.0,0.00093968486180529
528,1.0,0.0008807075791992247
529,1.0,0.000870563555508852
530,1.0,0.0008617252460680902
531,1.0,0.0008563486626371741
532,1.0,0.0008450309978798032
533,1.0,0.0007821144536137581
534,1.0,0.0007918981718830764
535,1.0,0.0007708949851803482
536,1.0,0.0007434059516526759
537,1.0,0.0007768732029944658
538,1.0,0.0006940077873878181
539,1.0,0.0006894962280057371
540,1.0,0.0006863574380986392
541,1.0,0.0006635183817707002
542,1.0,0.0006403900915756822
543,1.0,0.0006391883362084627
544,1.0,0.000639289035461843
545,1.0,0.0006043413304723799
546,1.0,0.0005770730786025524
547,1.0,0.0006518513546325266
548,1.0,0.0005559510318562388
549,1.0,0.0005406809505075216
550,1.0,0.0005592573434114456
551,1.0,0.0005063261487521231
552,1.0,0.0005268725799396634
553,1.0,0.0004975677584297955
554,1.0,0.0004911948344670236
555,1.0,0.0004759417788591236
556,1.0,0.00045253074495121837
557,1.0,0.0004524310934357345
558,1.0,0.0004329211078584194
559,1.0,0.0004358727892395109
560,1.0,0.00042523464071564376
561,1.0,0.00040689477464184165
562,1.0,0.000389778841054067
563,1.0,0.0004115773772355169
564,1.0,0.0003782784042414278
565,1.0,0.0003674692416097969
566,1.0,0.0003692734753713012
567,1.0,0.00034950714325532317
568,1.0,0.0003425912873353809
569,1.0,0.00035134132485836744
570,1.0,0.00032572378404438496
571,1.0,0.00032806085073389113
572,1.0,0.00032345231738872826
573,1.0,0.0003214781463611871
574,1.0,0.0003011790104210377
575,1.0,0.000292260549031198
576,1.0,0.0002915928780566901
577,1.0,0.00033409270690754056
578,1.0,0.0002771905856207013
579,1.0,0.00026699886075221
580,1.0,0.0002649810630828142
581,1.0,0.0002642777981236577
582,1.0,0.00025314674712717533
583,1.0,0.00025132097653113306
584,1.0,0.00026361734489910305
585,1.0,0.00024352557375095785
586,1.0,0.00026717595756053925
587,1.0,0.00023753453569952399
588,1.0,0.00023513453197665513
589,1.0,0.0002275380538776517
590,1.0,0.00022844165505375713
591,1.0,0.00022984675888437778
592,1.0,0.00021798358648084104
593,1.0,0.00021484793978743255
594,1.0,0.00020488047448452562
595,1.0,0.0002029348979704082
596,1.0,0.00020095225772820413
597,1.0,0.00020479876548051834
598,1.0,0.00019196125504095107
599,1.0,0.00021554042177740484
600,1.0,0.0001950263831531629
601,1.0,0.0001865102385636419
602,1.0,0.00018169266695622355
603,1.0,0.00017401597870048136
604,1.0,0.00017346676031593233
605,1.0,0.00017398264026269317
606,1.0,0.0001817289157770574
607,1.0,0.00016831154061947018
608,1.0,0.00016604327538516372
609,1.0,0.00015992902626749128
610,1.0,0.00016128660354297608
611,1.0,0.0001861008204286918
612,1.0,0.00016348193457815796
613,1.0,0.00015351685578934848
614,1.0,0.00014852754247840494
615,1.0,0.00016051335842348635
616,1.0,0.00015907698252703995
617,1.0,0.00014786541578359902
618,1.0,0.00014311031554825604
619,1.0,0.00014037266373634338
620,1.0,0.00013926714018452913
621,1.0,0.00013826006033923477
622,1.0,0.0001447233953513205
623,1.0,0.00014176616969052702
624,1.0,0.00012929247168358415
625,1.0,0.00013246365415398031
626,1.0,0.00013346470950637013
627,1.0,0.00012708008580375463
628,1.0,0.00012145328219048679
629,1.0,0.00012289185542613268
630,1.0,0.00011657272261800244
631,1.0,0.00012090512609574944
632,1.0,0.00011844568507513031
633,1.0,0.0001167830778285861
634,1.0,0.00011358317715348676
635,1.0,0.00011599424033192918
636,1.0,0.00011148384510306641
637,1.0,0.0001163539127446711
638,1.0,0.00012067849456798285
639,1.0,0.00011194195394637063
640,1.0,0.00010980197112075984
641,1.0,0.00010976626072078943
642,1.0,0.00010468211257830262
643,1.0,0.00010274542000843212
644,1.0,0.00010406403453089297
645,1.0,9.975542343454435e-05
646,1.0,0.00010717786062741652
647,1.0,9.829072951106355e-05
648,1.0,9.820343257160857e-05
649,1.0,9.939457959262654e-05
650,1.0,9.539203165331855e-05
651,1.0,9.261474770028144e-05
652,1.0,9.418377885594964e-05
653,1.0,0.00010139580263057724
654,1.0,9.364589641336352e-05
655,1.0,8.925013389671221e-05
656,1.0,9.27966830204241e-05
657,1.0,9.253299504052848e-05
658,1.0,8.50750511744991e-05
659,1.0,8.660603634780273e-05
660,1.0,8.952354255598038e-05
661,1.0,8.54085519677028e-05
662,1.0,8.373950549867004e-05
663,1.0,8.37010593386367e-05
664,1.0,8.13900405773893e-05
665,1.0,8.296588202938437e-05
666,1.0,7.973450556164607e-05
667,1.0,7.937781629152596e-05
668,1.0,8.13106307759881e-05
669,1.0,8.180632721632719e-05
670,1.0,7.836907752789557e-05
671,1.0,7.703462324570864e-05
672,1.0,7.738944259472191e-05
673,1.0,7.579314114991575e-05
674,1.0,7.618211384397e-05
675,1.0,7.31566542526707e-05
676,1.0,7.185974391177297e-05
677,1.0,7.252829527715221e-05
678,1.0,7.148241274990141e-05
679,1.0,8.199332660296932e-05
680,1.0,7.268891204148531e-05
681,1.0,6.919459701748565e-05
682,1.0,6.868746277177706e-05
683,1.0,7.514486060244963e-05
684,1.0,7.405603537335992e-05
685,1.0,6.833576480858028e-05
686,1.0,7.757748971926048e-05
687,1.0,6.793804641347378e-05
688,1.0,6.94715345161967e-05
689,1.0,6.686820415779948e-05
690,1.0,6.359508552122861e-05
691,1.0,6.848733028164133e-05
692,1.0,6.54619507258758e-05
693,1.0,6.235122418729588e-05
694,1.0,6.168027903186157e-05
695,1.0,6.324733112705871e-05
696,1.0,6.381334242178127e-05
697,1.0,6.024691174388863e-05
698,1.0,6.031464727129787e-05
699,1.0,5.9119331126566976e-05
700,1.0,5.805386899737641e-05
701,1.0,5.776131365564652e-05
702,1.0,5.7302888308186084e-05
703,1.0,5.633546970784664e-05
704,1.0,6.0377300542313606e-05
705,1.0,5.643436452373862e-05
706,1.0,5.615201371256262e-05
707,1.0,5.470502219395712e-05
708,1.0,5.959644840913825e-05
709,1.0,5.673338455380872e-05
710,1.0,5.545029489439912e-05
711,1.0,5.447833245852962e-05
712,1.0,5.392763341660611e-05
713,1.0,5.282083657220937e-05
714,1.0,5.195299308979884e-05
715,1.0,5.1694434660021216e-05
716,1.0,5.1156446716049686e-05
717,1.0,5.50238364667166e-05
718,1.0,5.17814805789385e-05
719,1.0,5.19707755302079e-05
720,1.0,4.94064915983472e-05
721,1.0,4.932956289849244e-05
722,1.0,4.8965783207677305e-05
723,1.0,4.893690856988542e-05
724,1.0,4.878990876022726e-05
725,1.0,5.186284761293791e-05
726,1.0,4.969067595084198e-05
727,1.0,4.7878351324470714e-05
728,1.0,4.6940673200879246e-05
729,1.0,4.662693390855566e-05
730,1.0,4.610859468812123e-05
731,1.0,4.936286131851375e-05
732,1.0,4.668079054681584e-05
733,1.0,4.6566856326535344e-05
734,1.0,4.680157144321129e-05
735,1.0,4.5218923332868144e-05
736,1.0,4.49197250418365e-05
737,1.0,4.446606180863455e-05
738,1.0,4.377320146886632e-05
739,1.0,4.44561374024488e-05
740,1.0,4.696319956565276e-05
741,1.0,4.334460754762404e-05
742,1.0,4.358635123935528e-05
743,1.0,4.6539658796973526e-05
744,1.0,4.463986988412216e-05
745,1.0,4.590357275446877e-05
746,1.0,4.366142820799723e-05
747,1.0,4.231862476444803e-05
748,1.0,4.1685190808493644e-05
749,1.0,4.202874697512016e-05
750,1.0,4.05440223403275e-05
751,1.0,4.1721079469425604e-05
752,1.0,4.040392013848759e-05
753,1.0,4.047834954690188e-05
754,1.0,3.987479431089014e-05
755,1.0,3.989391916547902e-05
756,1.0,3.910651139449328e-05
757,1.0,3.92324582207948e-05
758,1.0,3.947237928514369e-05
759,1.0,3.89119450119324e-05
760,1.0,3.8700283766957e-05
761,1.0,3.909884253516793e-05
762,1.0,3.807722532656044e-05
763,1.0,3.778752579819411e-05
764,1.0,3.8124562706798315e-05
765,1.0,3.8546255382243544e-05
766,1.0,3.769089380512014e-05
767,1.0,3.728370938915759e-05
768,1.0,4.019190964754671e-05
769,1.0,3.729416857822798e-05
770,1.0,3.703446782310493e-05
771,1.0,3.675444895634428e-05
772,1.0,3.591188578866422e-05
773,1.0,3.612668297137134e-05
774,1.0,3.5816538002109155e-05
775,1.0,3.571176057448611e-05
776,1.0,3.594814916141331e-05
777,1.0,3.505629865685478e-05
778,1.0,3.507273140712641e-05
779,1.0,3.497052239254117e-05
780,1.0,3.469615330686793e-05
781,1.0,3.434752579778433e-05
782,1.0,3.644672324298881e-05
